"IndivYr","Date","AvgGHerb"
"141150-14",2014-08-10,1.50600250259647
"141150-14",2014-08-11,2.2327563028472
"141150-14",2014-08-12,3.66078075749478
"141150-14",2014-08-13,3.67509216531634
"141150-14",2014-08-14,3.29792557263259
"141150-14",2014-08-15,2.57231499848275
"141150-14",2014-08-16,2.6036944184681
"141150-14",2014-08-17,2.0106239824062
"141150-14",2014-08-18,2.89300804014387
"141150-14",2014-08-19,8.72355612945115
"141150-14",2014-08-20,6.97630152040075
"141150-14",2014-08-21,7.26898850989892
"141150-14",2014-08-22,4.92778659943368
"141150-14",2014-08-23,2.95745230321235
"141150-14",2014-08-24,1.14802367347118
"141150-14",2014-08-25,1.68063000060751
"141150-14",2014-08-26,2.26384996878978
"141150-14",2014-08-27,1.93395888939064
"141150-14",2014-08-28,1.73054573540465
"141150-14",2014-08-29,1.74243543677772
"141150-14",2014-08-30,2.33661866537599
"141150-14",2014-08-31,4.81784349187015
"141160-14",2014-07-01,8.63796855313292
"141160-14",2014-07-02,4.9764239807593
"141160-14",2014-07-03,4.46816722508828
"141160-14",2014-07-04,3.53785942456415
"141160-14",2014-07-05,4.25584242176109
"141160-14",2014-07-06,6.48869473079387
"141160-14",2014-07-07,6.46718082588458
"141160-14",2014-07-08,8.67678123413223
"141160-14",2014-07-09,8.69127270338174
"141160-14",2014-07-10,12.6598073295248
"141160-14",2014-07-11,16.4876470148159
"141160-14",2014-07-12,17.7550309253471
"141160-14",2014-07-13,4.76560173152637
"141160-14",2014-07-14,5.89212919184961
"141160-14",2014-07-15,3.5639906899076
"141160-14",2014-07-16,2.15553298767238
"141160-14",2014-07-17,3.17292275672759
"141160-14",2014-07-18,3.0982734276098
"141160-14",2014-07-19,2.34505265012328
"141160-14",2014-07-20,4.84041019086026
"141160-14",2014-07-21,7.25941005430776
"141160-14",2014-07-22,8.44141791497347
"141160-14",2014-07-23,13.09492263759
"141160-14",2014-07-24,10.9730345004278
"141160-14",2014-07-25,9.48222316232018
"141160-14",2014-07-26,4.44062908810742
"141160-14",2014-07-27,1.07131033043987
"141160-14",2014-07-28,3.11248632035157
"141160-14",2014-07-29,2.31996490236304
"141160-14",2014-07-30,4.4363624020731
"141160-14",2014-07-31,1.83553827136156
"141160-14",2014-08-01,2.1206849199949
"141160-14",2014-08-02,1.65388281144855
"141160-14",2014-08-03,2.11536516671399
"141160-14",2014-08-04,5.58484628327622
"141160-14",2014-08-05,5.79668235523942
"141160-14",2014-08-06,4.96733662769615
"141160-14",2014-08-07,3.04830292536802
"141160-14",2014-08-08,8.3544278405143
"141160-14",2014-08-09,5.35539179567208
"141160-14",2014-08-10,1.99861701491226
"141160-14",2014-08-11,5.47337656651298
"141160-14",2014-08-12,5.50897921265017
"141160-14",2014-08-13,9.43477921668497
"141160-14",2014-08-14,5.87541723326323
"141160-14",2014-08-15,7.66789689468521
"141160-14",2014-08-16,3.08487334278539
"141160-14",2014-08-17,3.14825030038649
"141160-14",2014-08-18,3.99536286373416
"141160-14",2014-08-19,3.59170748773502
"141160-14",2014-08-20,2.14679651150881
"141160-14",2014-08-21,1.51815975614159
"141160-14",2014-08-22,3.0656682888651
"141160-14",2014-08-23,9.8143090899698
"141160-14",2014-08-24,9.54134531411543
"141160-14",2014-08-25,4.94582766489175
"141160-14",2014-08-26,8.01656877454535
"141160-14",2014-08-27,16.5987713718116
"141160-14",2014-08-28,7.01334664751182
"141160-14",2014-08-29,4.30411818165464
"141160-14",2014-08-30,2.76010225319667
"141160-14",2014-08-31,2.9245251083842
"141490-14",2014-07-01,24.3859990395552
"141490-14",2014-07-02,31.5451856293538
"141490-14",2014-07-03,27.5463841860206
"141490-14",2014-07-04,32.5025136552348
"141490-14",2014-07-05,23.9205425458085
"141490-14",2014-07-06,29.8125891220306
"141490-14",2014-07-07,28.721902045901
"141490-14",2014-07-08,35.7042223646912
"141490-14",2014-07-09,31.9903589044314
"141490-14",2014-07-10,30.1244950147776
"141490-14",2014-07-11,40.0307868840354
"141490-14",2014-07-12,23.651642380221
"141490-14",2014-07-13,24.261492537289
"141490-14",2014-07-14,26.2097207464361
"141490-14",2014-07-15,24.3322988933081
"141490-14",2014-07-16,26.2031333924656
"141490-14",2014-07-17,21.3217086664285
"141490-14",2014-07-18,32.3165522767659
"141490-14",2014-07-19,37.6479286623407
"141490-14",2014-07-20,32.1459182566981
"141490-14",2014-07-21,36.7552429116676
"141490-14",2014-07-22,33.1192087140764
"141490-14",2014-07-23,44.0849523080492
"141490-14",2014-07-24,43.0783234528045
"141490-14",2014-07-25,45.8774145707447
"141490-14",2014-07-26,45.0027445656392
"141490-14",2014-07-27,30.6721471576332
"141490-14",2014-07-28,38.7515486240238
"141490-14",2014-07-29,42.6215835067372
"141490-14",2014-07-30,33.1730232643049
"141490-14",2014-07-31,36.8628750837398
"141490-14",2014-08-01,31.5758180087461
"141490-14",2014-08-02,34.0044210266288
"141490-14",2014-08-03,34.9902664877344
"141490-14",2014-08-04,30.3196298136379
"141490-14",2014-08-05,38.7763228879062
"141490-14",2014-08-06,35.2151745498111
"141490-14",2014-08-07,43.9712506217417
"141490-14",2014-08-08,40.1132258501626
"141490-14",2014-08-09,30.5191456437454
"141490-14",2014-08-10,28.5552620297599
"141490-14",2014-08-11,29.4521128438033
"141490-14",2014-08-12,28.2954046678188
"141490-14",2014-08-13,32.0984651977137
"141490-14",2014-08-14,26.4830349739887
"141490-14",2014-08-15,35.9049061590822
"141490-14",2014-08-16,36.0166558165927
"141490-14",2014-08-17,37.3104980438919
"141490-14",2014-08-18,34.0819494121685
"141490-14",2014-08-19,33.3996866899166
"141490-14",2014-08-20,30.5089693556817
"141490-14",2014-08-21,31.375620680773
"141490-14",2014-08-22,41.1437992863598
"141490-14",2014-08-23,47.47878695734
"141490-14",2014-08-24,25.7309688924406
"141490-14",2014-08-25,37.5475752640343
"141490-14",2014-08-26,28.5004116952923
"141490-14",2014-08-27,44.2852367799071
"141490-14",2014-08-28,23.2108111153085
"141490-14",2014-08-29,33.8177474364752
"141490-14",2014-08-30,34.524969988742
"141490-14",2014-08-31,34.7317539896812
"140040-15",2015-07-01,4.10634599777224
"140040-15",2015-07-02,8.97048893484352
"140040-15",2015-07-03,2.0956725446959
"140040-15",2015-07-04,3.6950827780777
"140040-15",2015-07-05,6.19634822427333
"140040-15",2015-07-06,8.86642547751504
"140040-15",2015-07-07,7.4998553960815
"140040-15",2015-07-08,5.19298620811082
"140040-15",2015-07-09,6.88440406308514
"140040-15",2015-07-10,6.22115134233071
"140040-15",2015-07-11,2.28105094013477
"140040-15",2015-07-12,1.13155494167771
"140040-15",2015-07-13,1.5681975274657
"140040-15",2015-07-14,1.11384887425236
"140040-15",2015-07-15,1.16482271291852
"140040-15",2015-07-16,1.51726358773424
"140040-15",2015-07-17,1.36307206381544
"140040-15",2015-07-18,1.31685759686023
"140040-15",2015-07-19,1.4854202774624
"140040-15",2015-07-20,1.05916799422402
"140040-15",2015-07-21,1.87786412461148
"140040-15",2015-07-22,1.08372260729772
"140040-15",2015-07-23,1.78673108571115
"140040-15",2015-07-24,1.22071971012078
"140040-15",2015-07-25,2.0657630003798
"140040-15",2015-07-26,1.37362425560536
"140040-15",2015-07-27,1.29135054046292
"140040-15",2015-07-28,1.18989885984916
"140040-15",2015-07-29,0.852081610374959
"140040-15",2015-07-30,6.03101450300056
"140040-15",2015-07-31,11.5473188345933
"140040-15",2015-08-01,3.43225448126486
"140040-15",2015-08-02,2.66063348865038
"140040-15",2015-08-03,3.71765128349377
"140040-15",2015-08-04,1.86620056663762
"140040-15",2015-08-05,2.26913915289574
"140040-15",2015-08-06,3.35070193434319
"140040-15",2015-08-07,3.48065680504098
"140040-15",2015-08-08,3.17511188973765
"140040-15",2015-08-09,1.83202659502214
"140040-15",2015-08-10,1.38309158964419
"140040-15",2015-08-11,3.46629473719707
"140040-15",2015-08-12,1.66896162673973
"140040-15",2015-08-13,1.33543036528554
"140040-15",2015-08-14,2.18746372881858
"140040-15",2015-08-15,1.94033035780873
"140040-15",2015-08-16,1.19456689719038
"140040-15",2015-08-17,3.51193630465285
"140040-15",2015-08-18,2.4202245501309
"140040-15",2015-08-19,1.99260654102098
"140040-15",2015-08-20,2.45786206676179
"140040-15",2015-08-21,2.53442307730955
"140040-15",2015-08-22,2.43198307749933
"140040-15",2015-08-23,4.25451157241522
"140040-15",2015-08-24,9.76817436005072
"140040-15",2015-08-25,6.87001166873648
"140040-15",2015-08-26,3.16750277700048
"140040-15",2015-08-27,0.988601103223483
"140040-15",2015-08-28,5.23674897318888
"140040-15",2015-08-29,3.65193936259727
"140040-15",2015-08-30,1.36128168377506
"140040-15",2015-08-31,1.50371421551926
"140050-15",2015-07-01,23.8414696401298
"140050-15",2015-07-02,32.4412089225021
"140050-15",2015-07-03,21.044415773767
"140050-15",2015-07-04,27.3850640909723
"140050-15",2015-07-05,16.517616005435
"140050-15",2015-07-06,9.71209960084782
"140050-15",2015-07-07,9.67526951932177
"140050-15",2015-07-08,3.7861932204736
"140050-15",2015-07-09,1.71921309659549
"140050-15",2015-07-10,4.7926130465018
"140050-15",2015-07-11,11.8577864409502
"140050-15",2015-07-12,11.2091378136581
"140050-15",2015-07-13,7.93176938041461
"140050-15",2015-07-14,5.5839172601062
"140050-15",2015-07-15,7.27786197102087
"140050-15",2015-07-16,33.1115653958373
"140050-15",2015-07-17,29.9092564155434
"140050-15",2015-07-18,41.2150931623747
"140050-15",2015-07-19,33.8291281302864
"140050-15",2015-07-20,35.0490349719035
"140050-15",2015-07-21,21.7308828623067
"140050-15",2015-07-22,31.008336629358
"140050-15",2015-07-23,39.900673491649
"140050-15",2015-07-24,31.0692134389243
"140050-15",2015-07-25,16.3152225524663
"140050-15",2015-07-26,35.5704809510008
"140050-15",2015-07-27,31.4663411105107
"140050-15",2015-07-28,35.8812985632006
"140050-15",2015-07-29,35.8799380237015
"140050-15",2015-07-30,33.3561746030949
"140050-15",2015-07-31,26.2887371003274
"140050-15",2015-08-01,22.8203724355886
"140050-15",2015-08-02,41.9237677798757
"140050-15",2015-08-03,31.6511542888488
"140050-15",2015-08-04,15.3602306617181
"140050-15",2015-08-05,29.0511639008375
"140050-15",2015-08-06,28.8387753882803
"140050-15",2015-08-07,29.4545546606179
"140050-15",2015-08-08,32.9599782783393
"140050-15",2015-08-09,25.4038811527676
"140050-15",2015-08-10,33.3516433628765
"140050-15",2015-08-11,32.5846074990162
"140050-15",2015-08-12,23.7460148482666
"140050-15",2015-08-13,22.5651525434732
"140050-15",2015-08-14,29.3379060572618
"140050-15",2015-08-15,34.5507284980681
"140050-15",2015-08-16,26.0843763971134
"140050-15",2015-08-17,30.4939321482179
"140050-15",2015-08-18,28.7614350018101
"140050-15",2015-08-19,38.7967443733399
"140050-15",2015-08-20,31.1712935488967
"140050-15",2015-08-21,33.0009017884901
"140050-15",2015-08-22,28.7644803684773
"140050-15",2015-08-23,25.2823777926348
"140050-15",2015-08-24,22.6955158309049
"140050-15",2015-08-25,26.7372773045773
"140050-15",2015-08-26,36.3957411468656
"140050-15",2015-08-27,38.943741674502
"140050-15",2015-08-28,34.3318207395982
"140050-15",2015-08-29,21.9701547775884
"140050-15",2015-08-30,42.3422560840255
"140050-15",2015-08-31,34.3265202082623
"140060-15",2015-07-01,26.7754370124974
"140060-15",2015-07-02,27.367001945393
"140060-15",2015-07-03,21.3158724420411
"140060-15",2015-07-04,31.2024846908114
"140060-15",2015-07-05,28.7222151083476
"140060-15",2015-07-06,30.3560901769688
"140060-15",2015-07-07,19.4606114173699
"140060-15",2015-07-08,11.256364820067
"140060-15",2015-07-09,9.03863970355933
"140060-15",2015-07-10,8.9592140293483
"140060-15",2015-07-11,8.17943153519448
"140060-15",2015-07-12,12.9965782402887
"140060-15",2015-07-13,8.57891026384966
"140060-15",2015-07-14,29.9470593850363
"140060-15",2015-07-15,34.5912128915504
"140060-15",2015-07-16,32.6836809153521
"140060-15",2015-07-17,22.5590307429931
"140060-15",2015-07-18,33.582407738066
"140060-15",2015-07-19,25.478419655779
"140060-15",2015-07-20,19.4497598758417
"140060-15",2015-07-21,10.343827606596
"140060-15",2015-07-22,9.86961306264394
"140060-15",2015-07-23,15.3942922494394
"140060-15",2015-07-24,11.3023924715151
"140060-15",2015-07-25,16.2196709084188
"140060-15",2015-07-26,28.119783225868
"140060-15",2015-07-27,27.3972857614337
"140060-15",2015-07-28,33.9274213612928
"140060-15",2015-07-29,31.9405551334816
"140060-15",2015-07-30,13.1203545087688
"140060-15",2015-07-31,19.1327623678324
"140060-15",2015-08-01,21.7456666241478
"140060-15",2015-08-02,8.822739441458
"140060-15",2015-08-03,13.2323626717579
"140060-15",2015-08-04,15.7678320344056
"140060-15",2015-08-05,18.4267336838426
"140060-15",2015-08-06,25.3644406163173
"140060-15",2015-08-07,26.2095581857316
"140060-15",2015-08-08,20.9880133979353
"140060-15",2015-08-09,22.5679502001457
"140060-15",2015-08-10,23.1016453191899
"140060-15",2015-08-11,31.653120564145
"140060-15",2015-08-12,32.1103392127989
"140060-15",2015-08-13,38.1813769595773
"140060-15",2015-08-14,24.9454723345802
"140060-15",2015-08-15,30.7278711091134
"140060-15",2015-08-16,32.4120063780314
"140060-15",2015-08-17,35.6370754413013
"140060-15",2015-08-18,26.2647562757344
"140060-15",2015-08-19,25.8916480625294
"140060-15",2015-08-20,26.8233658144103
"140060-15",2015-08-21,27.5023393281333
"140060-15",2015-08-22,34.4904231422977
"140060-15",2015-08-23,32.2859838160347
"140060-15",2015-08-24,24.3177216665283
"140060-15",2015-08-25,29.6612798212652
"140060-15",2015-08-26,26.5212685835412
"140060-15",2015-08-27,23.6853782208631
"140060-15",2015-08-28,30.7775276699086
"140060-15",2015-08-29,29.2703080746624
"140060-15",2015-08-30,19.0142420162886
"140060-15",2015-08-31,25.5086313373157
"140070-15",2015-07-01,42.0794414111438
"140070-15",2015-07-02,35.1986778878077
"140070-15",2015-07-03,36.2220847961485
"140070-15",2015-07-04,36.7932725890759
"140070-15",2015-07-05,32.1457860100424
"140070-15",2015-07-06,35.7196681670898
"140070-15",2015-07-07,38.6257893026351
"140070-15",2015-07-08,43.9590958985503
"140070-15",2015-07-09,40.571673193258
"140070-15",2015-07-10,41.6456728390709
"140070-15",2015-07-11,35.8371223353881
"140070-15",2015-07-12,28.7978260861667
"140070-15",2015-07-13,6.4755035702556
"140070-15",2015-07-14,14.3518317689425
"140070-15",2015-07-15,9.25557616562056
"140070-15",2015-07-16,2.32150773692788
"140070-15",2015-07-17,6.09066720418362
"140070-15",2015-07-18,5.89069313847603
"140070-15",2015-07-19,7.1130742296669
"140070-15",2015-07-20,4.74140837314924
"140070-15",2015-07-21,25.9917092287534
"140070-15",2015-07-22,37.0369842004797
"140070-15",2015-07-23,29.7590070560647
"140070-15",2015-07-24,31.0748380099613
"140070-15",2015-07-25,10.8902688600943
"140070-15",2015-07-26,28.579891732299
"140070-15",2015-07-27,41.9831732501
"140070-15",2015-07-28,36.0293724085228
"140070-15",2015-07-29,30.4596873494067
"140070-15",2015-07-30,26.3678662660016
"140070-15",2015-07-31,35.3119804858812
"140070-15",2015-08-01,38.7604663549703
"140070-15",2015-08-02,39.3985348999825
"140070-15",2015-08-03,23.9679596178827
"140070-15",2015-08-04,15.7288812944048
"140070-15",2015-08-05,30.9752889152834
"140070-15",2015-08-06,42.870161100719
"140070-15",2015-08-07,45.733513015594
"140070-15",2015-08-08,41.5870374580571
"140070-15",2015-08-09,47.8387861733647
"140070-15",2015-08-10,43.1881564627763
"140070-15",2015-08-11,42.5503831362315
"140070-15",2015-08-12,37.1354484646079
"140070-15",2015-08-13,24.7329561979106
"140070-15",2015-08-14,35.2382736869471
"140070-15",2015-08-15,35.1984096414092
"140070-15",2015-08-16,37.2944603728993
"140070-15",2015-08-17,32.1496876382691
"140070-15",2015-08-18,39.6228225986778
"140070-15",2015-08-19,46.5357984901921
"140070-15",2015-08-20,48.3308974043341
"140070-15",2015-08-21,42.8941183832303
"140070-15",2015-08-22,31.9904981323895
"140070-15",2015-08-23,37.488190400665
"140070-15",2015-08-24,28.7286949483161
"140070-15",2015-08-25,25.4623249056281
"140070-15",2015-08-26,28.9321111067815
"140070-15",2015-08-27,36.6940025609621
"140070-15",2015-08-28,27.8531603248224
"140070-15",2015-08-29,25.7447417987929
"140070-15",2015-08-30,24.5825612197089
"140070-15",2015-08-31,37.4518034781905
"140100-15",2015-07-01,20.5161906605191
"140100-15",2015-07-02,22.6146256574537
"140100-15",2015-07-03,20.8122913469759
"140100-15",2015-07-04,19.4674696305071
"140100-15",2015-07-05,13.8754428265277
"140100-15",2015-07-06,28.817418765103
"140100-15",2015-07-07,21.1618468588971
"140100-15",2015-07-08,17.258313546307
"140100-15",2015-07-09,17.3785374200498
"140100-15",2015-07-10,18.2186824967308
"140100-15",2015-07-11,2.41548570194624
"140100-15",2015-07-12,2.17510508333794
"140100-15",2015-07-13,9.66528869777083
"140100-15",2015-07-14,7.93347529478893
"140100-15",2015-07-15,0.965501695380592
"140100-15",2015-07-16,2.65727582049376
"140100-15",2015-07-17,2.64215867791246
"140100-15",2015-07-18,1.86646625894196
"140100-15",2015-07-19,1.69306974818834
"140100-15",2015-07-20,2.23429946261471
"140100-15",2015-07-21,2.28086277672473
"140100-15",2015-07-22,1.35834260754822
"140100-15",2015-07-23,3.32361606878849
"140100-15",2015-07-24,5.33258982708468
"140100-15",2015-07-25,11.7205587946708
"140100-15",2015-07-26,8.22918650940291
"140100-15",2015-07-27,1.39853370031909
"140100-15",2015-07-28,5.99096457077965
"140100-15",2015-07-29,21.3026573222079
"140100-15",2015-07-30,30.5609222785824
"140100-15",2015-07-31,31.7778309107296
"140100-15",2015-08-01,26.3023991057235
"140100-15",2015-08-02,24.2682643911406
"140100-15",2015-08-03,29.4959319602287
"140100-15",2015-08-04,31.6782097029939
"140100-15",2015-08-05,27.7697655852346
"140100-15",2015-08-06,29.9210044376971
"140100-15",2015-08-07,34.9130125805266
"140100-15",2015-08-08,20.9834413882806
"140100-15",2015-08-09,11.3864245836314
"140100-15",2015-08-10,23.7221302073739
"140100-15",2015-08-11,38.3297860113076
"140100-15",2015-08-12,25.0825441202042
"140100-15",2015-08-13,15.90254771973
"140100-15",2015-08-14,34.1761294504523
"140100-15",2015-08-15,32.606527498892
"140100-15",2015-08-16,29.4695308739589
"140100-15",2015-08-17,31.5487847041908
"140100-15",2015-08-18,26.4466640202595
"140100-15",2015-08-19,6.60210197412993
"140100-15",2015-08-20,16.4830035899019
"140100-15",2015-08-21,24.1340853848002
"140100-15",2015-08-22,28.9858593993544
"140100-15",2015-08-23,26.7480501257831
"140100-15",2015-08-24,30.7474756771145
"140100-15",2015-08-25,21.4112420633489
"140100-15",2015-08-26,30.8159605145268
"140100-15",2015-08-27,24.2334879278278
"140100-15",2015-08-28,28.243247208654
"140100-15",2015-08-29,32.0560409041171
"140100-15",2015-08-30,31.1215890480184
"140100-15",2015-08-31,23.3961023905116
"140120-15",2015-07-09,6.75740787675827
"140120-15",2015-07-10,2.56611559735689
"140120-15",2015-07-11,6.13665795580103
"140120-15",2015-07-12,2.02406736029457
"140120-15",2015-07-13,1.55103650443687
"140120-15",2015-07-14,1.0609336593471
"140120-15",2015-07-15,1.30128090689318
"140120-15",2015-07-16,1.43181946629498
"140120-15",2015-07-17,1.86605347237109
"140120-15",2015-07-18,1.44344456803209
"140120-15",2015-07-19,1.2153812777059
"140290-15",2015-07-01,33.3228015029679
"140290-15",2015-07-02,36.9478196375651
"140290-15",2015-07-03,28.1208569243566
"140290-15",2015-07-04,24.4247233245155
"140290-15",2015-07-05,4.60496340392299
"140290-15",2015-07-06,6.51497162330066
"140290-15",2015-07-07,26.5552065137712
"140290-15",2015-07-08,22.0783885809836
"140290-15",2015-07-09,38.5639219956717
"140290-15",2015-07-10,27.8743424092667
"140290-15",2015-07-11,36.1484989234597
"140290-15",2015-07-12,33.285414162228
"140290-15",2015-07-13,28.2300200129272
"140290-15",2015-07-14,41.0933355523879
"140290-15",2015-07-15,33.7855336538238
"140290-15",2015-07-16,23.9568690230663
"140290-15",2015-07-17,35.0530054615075
"140290-15",2015-07-18,35.817396583208
"140290-15",2015-07-19,38.6602073101605
"140290-15",2015-07-20,45.518015355529
"140290-15",2015-07-21,34.6274451100938
"140290-15",2015-07-22,39.8450059341747
"140290-15",2015-07-23,39.9551188501206
"140290-15",2015-07-24,21.1151992585988
"140290-15",2015-07-25,29.8751033353848
"140290-15",2015-07-26,31.1885893194094
"140290-15",2015-07-27,36.3840704054673
"140290-15",2015-07-28,23.2112020357831
"140290-15",2015-07-29,32.0565035817577
"140290-15",2015-07-30,19.9742743843999
"140290-15",2015-07-31,33.5511727697267
"140290-15",2015-08-01,32.503852780274
"140290-15",2015-08-02,25.2556859313447
"140290-15",2015-08-03,26.734134295658
"140290-15",2015-08-04,25.8074019094057
"140290-15",2015-08-05,16.4937135559573
"140290-15",2015-08-06,16.6636950219262
"140290-15",2015-08-07,26.4957087140129
"140290-15",2015-08-08,31.2740524178761
"140290-15",2015-08-09,22.369765631319
"140290-15",2015-08-10,30.1162188367177
"140290-15",2015-08-11,23.8298979165459
"140290-15",2015-08-12,18.7576947928572
"140290-15",2015-08-13,29.3359872272412
"140290-15",2015-08-14,31.9328882634804
"140290-15",2015-08-15,24.4831954941235
"140290-15",2015-08-16,34.6792499696561
"140290-15",2015-08-17,34.6355461192884
"140290-15",2015-08-18,41.0764807669914
"140290-15",2015-08-19,25.0416177455101
"140290-15",2015-08-20,28.6777799701681
"140290-15",2015-08-21,35.6791936285302
"140290-15",2015-08-22,33.374291321075
"140290-15",2015-08-23,34.8139494787533
"140290-15",2015-08-24,37.2620783220278
"140290-15",2015-08-25,31.4032321931476
"140290-15",2015-08-26,37.4796718312451
"140290-15",2015-08-27,30.4713781537105
"140290-15",2015-08-28,29.6495992845455
"140290-15",2015-08-29,25.8573665463912
"140290-15",2015-08-30,46.0065578435907
"140290-15",2015-08-31,28.8424114458985
"140300-15",2015-07-01,7.2231034159872
"140300-15",2015-07-02,3.63909774359587
"140300-15",2015-07-03,2.04769000088104
"140300-15",2015-07-04,9.3515865915956
"140300-15",2015-07-05,1.86920231303616
"140300-15",2015-07-06,5.99921229457867
"140300-15",2015-07-07,6.96191731345355
"140300-15",2015-07-08,10.1835861857471
"140300-15",2015-07-09,6.52068958160015
"140300-15",2015-07-10,5.8684587608952
"140300-15",2015-07-11,12.3849091109971
"140300-15",2015-07-12,8.63836702900796
"140300-15",2015-07-13,9.35571503737603
"140300-15",2015-07-14,8.52032352691061
"140300-15",2015-07-15,10.3005284706953
"140300-15",2015-07-16,2.35272074302953
"140300-15",2015-07-17,3.59708951339267
"140300-15",2015-07-18,6.35323386634127
"140300-15",2015-07-19,3.95238393724233
"140300-15",2015-07-20,5.91298819256575
"140300-15",2015-07-21,3.21412390410604
"140300-15",2015-07-22,4.56118373677968
"140300-15",2015-07-23,7.78083025090512
"140300-15",2015-07-24,14.3708356456033
"140300-15",2015-07-25,6.79260572133041
"140300-15",2015-07-26,3.93763406160045
"140300-15",2015-07-27,7.90542400992347
"140300-15",2015-07-28,9.00108448085303
"140300-15",2015-07-29,13.8546078979891
"140300-15",2015-07-30,10.9557203940954
"140300-15",2015-07-31,3.92816713729111
"140300-15",2015-08-01,1.28337275246013
"140300-15",2015-08-02,3.63844045839837
"140300-15",2015-08-03,2.76544281466823
"140300-15",2015-08-04,2.50660100652804
"140300-15",2015-08-05,5.71275532950822
"140300-15",2015-08-06,7.17438772737615
"140300-15",2015-08-07,11.9548551139924
"140300-15",2015-08-08,4.95031977987109
"140300-15",2015-08-09,5.27285987804209
"140300-15",2015-08-10,8.78408490854378
"140300-15",2015-08-11,8.32324266742207
"140300-15",2015-08-12,3.92714840221627
"140300-15",2015-08-13,1.4300057591948
"140300-15",2015-08-14,1.41470113915597
"140300-15",2015-08-15,6.87191930265337
"140300-15",2015-08-16,9.6843866443443
"140300-15",2015-08-17,7.2497992991025
"140300-15",2015-08-18,15.8902091522949
"140300-15",2015-08-19,5.70680849478432
"140300-15",2015-08-20,1.65856337632164
"140300-15",2015-08-21,6.52252997378458
"140300-15",2015-08-22,11.1233731941513
"140300-15",2015-08-23,7.17541290338077
"140300-15",2015-08-24,9.04435130302984
"140300-15",2015-08-25,4.93613350461026
"140300-15",2015-08-26,5.88251838469595
"140300-15",2015-08-27,5.58430237582484
"140300-15",2015-08-28,4.20310922309653
"140300-15",2015-08-29,7.17116260125641
"140300-15",2015-08-30,4.36289728537554
"140300-15",2015-08-31,1.73737650184433
"140320-15",2015-07-01,1.20936805670969
"140320-15",2015-07-02,1.01804259908067
"140320-15",2015-07-03,1.48287888410832
"140320-15",2015-07-04,1.81225235052973
"140320-15",2015-07-05,3.51435264610416
"140320-15",2015-07-06,5.68556619407518
"140320-15",2015-07-07,2.27563971923626
"140320-15",2015-07-08,2.02586932791286
"140320-15",2015-07-09,1.59706865057171
"140320-15",2015-07-10,1.59863343340628
"140320-15",2015-07-11,1.47686745825571
"140320-15",2015-07-12,1.68295057993529
"140320-15",2015-07-13,1.86238824448839
"140320-15",2015-07-14,1.88520967902871
"140320-15",2015-07-15,4.89922891938626
"140320-15",2015-07-16,14.9208477805751
"140320-15",2015-07-17,9.00872421237557
"140320-15",2015-07-18,5.70669287563939
"140320-15",2015-07-19,13.1465550719627
"140320-15",2015-07-20,9.23493409331967
"140320-15",2015-07-21,18.409850763036
"140320-15",2015-07-22,19.1579472794336
"140320-15",2015-07-23,12.6262245349782
"140320-15",2015-07-24,12.7768326613357
"140320-15",2015-07-25,9.36745397041271
"140320-15",2015-07-26,19.7036188999031
"140320-15",2015-07-27,32.5178642946152
"140320-15",2015-07-28,30.7148701394678
"140320-15",2015-07-29,20.2282363691384
"140320-15",2015-07-30,22.7355373931029
"140320-15",2015-07-31,29.9739839484768
"140320-15",2015-08-01,28.2669770253068
"140320-15",2015-08-02,27.7529264565199
"140320-15",2015-08-03,28.3203100824656
"140320-15",2015-08-04,25.1668083160416
"140320-15",2015-08-05,17.120308477311
"140320-15",2015-08-06,19.9007496744412
"140320-15",2015-08-07,19.3081048925719
"140320-15",2015-08-08,24.8418508360978
"140320-15",2015-08-09,19.0868534411445
"140320-15",2015-08-10,17.1733975658951
"140320-15",2015-08-11,27.84897043131
"140320-15",2015-08-12,28.4050651764369
"140320-15",2015-08-13,28.8878283468875
"140320-15",2015-08-14,26.9038051775701
"140320-15",2015-08-15,31.6124368591204
"140320-15",2015-08-16,29.4849941363595
"140320-15",2015-08-17,35.7273073630422
"140320-15",2015-08-18,29.3057181875601
"140320-15",2015-08-19,30.6208354565446
"140320-15",2015-08-20,31.6347175833593
"140320-15",2015-08-21,25.0091095042224
"140320-15",2015-08-22,25.3132799939692
"140320-15",2015-08-23,28.3254564667017
"140320-15",2015-08-24,27.0213248185656
"140320-15",2015-08-25,24.8105674974946
"140320-15",2015-08-26,15.5337231862665
"140320-15",2015-08-27,13.7322691730651
"140320-15",2015-08-28,20.2857813618257
"140320-15",2015-08-29,17.9900382278454
"140320-15",2015-08-30,29.1346589847262
"140320-15",2015-08-31,26.3379785209544
"140340-15",2015-07-01,6.23766085467973
"140340-15",2015-07-02,2.71144438861403
"140340-15",2015-07-03,3.64670129993053
"140340-15",2015-07-04,3.22989458196618
"140340-15",2015-07-05,5.82441577001804
"140340-15",2015-07-06,11.1994996320748
"140340-15",2015-07-07,8.15317952670562
"140340-15",2015-07-08,3.40528090460681
"140340-15",2015-07-09,11.3463827195865
"140340-15",2015-07-10,11.8307535695468
"140340-15",2015-07-11,9.89154618595022
"140340-15",2015-07-12,11.4946374179238
"140340-15",2015-07-13,10.6347461647645
"140340-15",2015-07-14,6.03520086928278
