"IndivYr","Date","AvgGHerb","AvgGShrub"
"140050-15",2015-07-22,31.008336629358,5.65383780743187
"140050-15",2015-07-23,39.900673491649,0.398760001933062
"140050-15",2015-07-24,31.0692134389243,8.27275732815795
"140050-15",2015-07-25,16.3152225524663,18.5215270567329
"140050-15",2015-07-26,35.5704809510008,0.0944889103607242
"140050-15",2015-07-27,31.4663411105107,0.264965468338495
"140050-15",2015-07-28,35.8812985632006,0.0408328711837846
"140050-15",2015-07-29,35.8799380237015,0.110047714191436
"140050-15",2015-07-30,33.3561746030949,0.134650483086782
"140050-15",2015-07-31,26.2887371003274,11.9185896269401
"140050-15",2015-08-01,22.8203724355886,8.68063712948398
"140050-15",2015-08-02,41.9237677798757,0.027672825278781
"140050-15",2015-08-03,31.6511542888488,2.84698857573918
"140050-15",2015-08-04,15.3602306617181,10.6991867008868
"140050-15",2015-08-05,29.0511639008375,5.8932309911447
"140050-15",2015-08-06,28.8387753882803,10.2162621301114
"140050-15",2015-08-07,29.4545546606179,4.78363101410317
"140050-15",2015-08-08,32.9599782783393,0.179070849242214
"140050-15",2015-08-09,25.4038811527676,4.63241252337099
"140050-15",2015-08-10,33.3516433628765,1.48249027974676
"140050-15",2015-08-11,32.5846074990162,0.251177998647407
"140050-15",2015-08-12,23.7460148482666,8.5325672469145
"140050-15",2015-08-13,22.5651525434732,9.83139328098192
"140050-15",2015-08-14,29.3379060572618,9.86506148409219
"140050-15",2015-08-15,34.5507284980681,0.295218360781082
"140050-15",2015-08-16,26.0843763971134,8.16302992175073
"140050-15",2015-08-17,30.4939321482179,3.57108187118803
"140050-15",2015-08-18,28.7614350018101,6.718375872859
"140050-15",2015-08-19,38.7967443733399,0.38724956856982
"140050-15",2015-08-20,31.1712935488967,5.14651357259907
"140050-15",2015-08-21,33.0009017884901,17.2692986899177
"140050-15",2015-08-22,28.7644803684773,3.85586221073433
"140050-15",2015-08-23,25.2823777926348,11.692671036568
"140050-15",2015-08-24,22.6955158309049,13.3842065447757
"140050-15",2015-08-25,26.7372773045773,19.1992729630785
"140050-15",2015-08-26,36.3957411468656,0.0325469667401582
"140050-15",2015-08-27,38.943741674502,0.0288977086263088
"140050-15",2015-08-28,34.3318207395982,5.25048957813583
"140050-15",2015-08-29,21.9701547775884,3.89311560567795
"140050-15",2015-08-30,42.3422560840255,0.0207828240772986
"140050-15",2015-08-31,34.3265202082623,0.0776499710742945
"140060-15",2015-07-01,26.7754370124974,3.83540555125454
"140060-15",2015-07-02,27.367001945393,1.76486931943664
"140060-15",2015-07-03,21.3158724420411,1.14656623344784
"140060-15",2015-07-04,31.2024846908114,0.404705423376757
"140060-15",2015-07-05,28.7222151083476,6.45775712419415
"140060-15",2015-07-06,30.3560901769688,13.8079853871238
"140060-15",2015-07-07,19.4606114173699,3.53260797650413
"140060-15",2015-07-08,11.256364820067,2.89426747887086
"140060-15",2015-07-09,9.03863970355933,12.5456705566227
"140060-15",2015-07-10,8.9592140293483,4.46067043675117
"140060-15",2015-07-11,8.17943153519448,7.29658276263845
"140060-15",2015-07-12,12.9965782402887,1.33116174136278
"140060-15",2015-07-13,8.57891026384966,5.42590268235532
"140060-15",2015-07-14,29.9470593850363,0.277778165337502
"140060-15",2015-07-15,34.5912128915504,0.269963960281422
"140060-15",2015-07-16,32.6836809153521,0.307311822494134
"140060-15",2015-07-17,22.5590307429931,0.498599242965851
"140060-15",2015-07-18,33.582407738066,3.86272680750763
"140060-15",2015-07-19,25.478419655779,29.0482123448097
"140060-15",2015-07-20,19.4497598758417,23.7867668115974
"140060-15",2015-07-21,10.343827606596,5.39342985106498
"140060-15",2015-07-22,9.86961306264394,12.0313218558339
"140060-15",2015-07-23,15.3942922494394,3.20513817694225
"140060-15",2015-07-24,11.3023924715151,5.77960963108055
"140060-15",2015-07-25,16.2196709084188,2.13994501532217
"140060-15",2015-07-26,28.119783225868,0.255258983884934
"140060-15",2015-07-27,27.3972857614337,1.92819141264092
"140060-15",2015-07-28,33.9274213612928,0.477531095679095
"140060-15",2015-07-29,31.9405551334816,2.2617450040603
"140060-15",2015-07-30,13.1203545087688,7.0037743514926
"140060-15",2015-07-31,19.1327623678324,9.6495796536252
"140060-15",2015-08-01,21.7456666241478,1.50354570021458
"140060-15",2015-08-02,8.822739441458,10.9789482407218
"140060-15",2015-08-03,13.2323626717579,5.94373487749326
"140060-15",2015-08-04,15.7678320344056,3.6996771399133
"140060-15",2015-08-05,18.4267336838426,1.60601102716311
"140060-15",2015-08-06,25.3644406163173,8.39797995599312
"140060-15",2015-08-07,26.2095581857316,10.2701974438422
"140060-15",2015-08-08,20.9880133979353,25.438199651397
"140060-15",2015-08-09,22.5679502001457,29.428105255844
"140060-15",2015-08-10,23.1016453191899,47.3225639328906
"140060-15",2015-08-11,31.653120564145,9.4059587491051
"140060-15",2015-08-12,32.1103392127989,16.4455033048139
"140060-15",2015-08-13,38.1813769595773,0.438433912010184
"140060-15",2015-08-14,24.9454723345802,15.1085840238047
"140060-15",2015-08-15,30.7278711091134,37.6818185303095
"140060-15",2015-08-16,32.4120063780314,31.1610535057175
"140060-15",2015-08-17,35.6370754413013,15.4856164896283
"140060-15",2015-08-18,26.2647562757344,4.50126707245252
"140060-15",2015-08-19,25.8916480625294,12.8115817143578
"140060-15",2015-08-20,26.8233658144103,0.490155171328683
"140060-15",2015-08-21,27.5023393281333,0.344375641804617
"140060-15",2015-08-22,34.4904231422977,3.68544989854365
"140060-15",2015-08-23,32.2859838160347,0.527171424124063
"140060-15",2015-08-24,24.3177216665283,8.99346042509116
"140060-15",2015-08-25,29.6612798212652,0.871209371176678
"140060-15",2015-08-26,26.5212685835412,20.8401702258575
"140060-15",2015-08-27,23.6853782208631,0.755988846075698
"140060-15",2015-08-28,30.7775276699086,3.24412028273212
"140060-15",2015-08-29,29.2703080746624,0.0580007920073438
"140060-15",2015-08-30,19.0142420162886,0.10614927276635
"140060-15",2015-08-31,25.5086313373157,1.67982399279134
"140070-15",2015-07-01,42.0794414111438,0.0334154703146354
"140070-15",2015-07-02,35.1986778878077,0.180198063726413
"140070-15",2015-07-03,36.2220847961485,0.504191899529814
"140070-15",2015-07-04,36.7932725890759,0.482989816115242
"140070-15",2015-07-05,32.1457860100424,0.203956347917284
"140070-15",2015-07-06,35.7196681670898,0.0844869450013483
"140070-15",2015-07-07,38.6257893026351,0.0537543749214692
"140070-15",2015-07-08,43.9590958985503,0.0178150963030764
"140070-15",2015-07-09,40.571673193258,0.0420581935069791
"140070-15",2015-07-10,41.6456728390709,0.0213525416022633
"140070-15",2015-07-11,35.8371223353881,1.02958094406398
"140070-15",2015-07-12,28.7978260861667,1.20423825521576
"140070-15",2015-07-13,6.4755035702556,21.5646869786053
"140070-15",2015-07-14,14.3518317689425,4.2096266267105
"140070-15",2015-07-15,9.25557616562056,18.2289245981845
"140070-15",2015-07-16,2.32150773692788,25.775969752085
"140070-15",2015-07-17,6.09066720418362,16.0709236749045
"140070-15",2015-07-18,5.89069313847603,20.1300038988995
"140070-15",2015-07-19,7.1130742296669,11.5597904148891
"140070-15",2015-07-20,4.74140837314924,60.832891270378
"140070-15",2015-07-21,25.9917092287534,3.85889260848601
"140070-15",2015-07-22,37.0369842004797,0.0602585889720184
"140070-15",2015-07-23,29.7590070560647,12.1964753986302
"140070-15",2015-07-24,31.0748380099613,1.05521510773806
"140070-15",2015-07-25,10.8902688600943,17.2775864039634
"140070-15",2015-07-26,28.579891732299,0.217096593356363
"140070-15",2015-07-27,41.9831732501,0.0822571144659824
"140070-15",2015-07-28,36.0293724085228,0.0916325548421603
"140070-15",2015-07-29,30.4596873494067,0.656619442521478
"140070-15",2015-07-30,26.3678662660016,22.1840768383534
"140070-15",2015-07-31,35.3119804858812,0.0799737618143398
"140070-15",2015-08-01,38.7604663549703,0.0529127706651086
"140070-15",2015-08-02,39.3985348999825,0.127329654038544
"140070-15",2015-08-03,23.9679596178827,123.53396404517
"140070-15",2015-08-04,15.7288812944048,81.8149793734353
"140070-15",2015-08-05,30.9752889152834,2.29578274301854
"140070-15",2015-08-06,42.870161100719,0.0982716032679028
"140070-15",2015-08-07,45.733513015594,0.016098284993717
"140070-15",2015-08-08,41.5870374580571,0.0246395062344656
"140070-15",2015-08-09,47.8387861733647,0.0160431463995626
"140070-15",2015-08-10,43.1881564627763,0.181992686175187
"140070-15",2015-08-11,42.5503831362315,0.0194836620283351
"140070-15",2015-08-12,37.1354484646079,0.319449750714189
"140070-15",2015-08-13,24.7329561979106,15.5174966936188
"140070-15",2015-08-14,35.2382736869471,0.313779527309963
"140070-15",2015-08-15,35.1984096414092,0.0175596698112616
"140070-15",2015-08-16,37.2944603728993,0.115032409413159
"140070-15",2015-08-17,32.1496876382691,0.0191140946678627
"140070-15",2015-08-18,39.6228225986778,0.0711600112344255
"140070-15",2015-08-19,46.5357984901921,0.0559907457839167
"140070-15",2015-08-20,48.3308974043341,0.0166584868764031
"140070-15",2015-08-21,42.8941183832303,1.15813044775315
"140070-15",2015-08-22,31.9904981323895,1.44938928865853
"140070-15",2015-08-23,37.488190400665,1.54332691042157
"140070-15",2015-08-24,28.7286949483161,39.3222707454582
"140070-15",2015-08-25,25.4623249056281,24.2108530226239
"140070-15",2015-08-26,28.9321111067815,6.13816402495312
"140070-15",2015-08-27,36.6940025609621,0.642410595283486
"140070-15",2015-08-28,27.8531603248224,16.0488542747736
"140070-15",2015-08-29,25.7447417987929,28.035988349754
"140070-15",2015-08-30,24.5825612197089,2.75106403020128
"140070-15",2015-08-31,37.4518034781905,0.0725064606583649
"140100-15",2015-07-01,20.5161906605191,3.63114660442396
"140100-15",2015-07-02,22.6146256574537,0.255246741324819
"140100-15",2015-07-03,20.8122913469759,4.10883595289358
"140100-15",2015-07-04,19.4674696305071,0.590968081923284
"140100-15",2015-07-05,13.8754428265277,4.36922223795064
"140100-15",2015-07-06,28.817418765103,2.75439588187095
"140100-15",2015-07-07,21.1618468588971,7.51696898923955
"140100-15",2015-07-08,17.258313546307,8.4295343995129
"140100-15",2015-07-09,17.3785374200498,1.81180287361978
"140100-15",2015-07-10,18.2186824967308,7.0823324330205
"140100-15",2015-07-11,2.41548570194624,92.1304280721123
"140100-15",2015-07-12,2.17510508333794,110.428361838612
"140100-15",2015-07-13,9.66528869777083,8.47159028331832
"140100-15",2015-07-14,7.93347529478893,40.8511754081954
"140100-15",2015-07-15,0.965501695380592,148.211834091212
"140100-15",2015-07-16,2.65727582049376,90.5261194759977
"140100-15",2015-07-17,2.64215867791246,93.7353355647524
"140100-15",2015-07-18,1.86646625894196,94.1113081202867
"140100-15",2015-07-19,1.69306974818834,139.071131154456
"140100-15",2015-07-20,2.23429946261471,67.4564461802191
"140100-15",2015-07-21,2.28086277672473,87.2476970304337
"140100-15",2015-07-22,1.35834260754822,74.8299340664981
"140100-15",2015-07-23,3.32361606878849,87.8502239361362
"140100-15",2015-07-24,5.33258982708468,40.4442885946661
"140100-15",2015-07-25,11.7205587946708,12.1176149948291
"140100-15",2015-07-26,8.22918650940291,74.9486098958249
"140100-15",2015-07-27,1.39853370031909,99.7019828629478
"140100-15",2015-07-28,5.99096457077965,46.770391476405
"140100-15",2015-07-29,21.3026573222079,3.68664269204951
"140100-15",2015-07-30,30.5609222785824,0.655873337315664
"140100-15",2015-07-31,31.7778309107296,1.17899080137665
"140100-15",2015-08-01,26.3023991057235,3.25025334480098
"140100-15",2015-08-02,24.2682643911406,1.56600913943035
"140100-15",2015-08-03,29.4959319602287,1.1161615976453
"140100-15",2015-08-04,31.6782097029939,0.302412310310635
"140100-15",2015-08-05,27.7697655852346,7.27664810057563
"140100-15",2015-08-06,29.9210044376971,2.93486413593172
"140100-15",2015-08-07,34.9130125805266,0.999943499970014
"140100-15",2015-08-08,20.9834413882806,11.1656322197423
"140100-15",2015-08-09,11.3864245836314,30.419204191099
"140100-15",2015-08-10,23.7221302073739,6.22521326019801
"140100-15",2015-08-11,38.3297860113076,0.0492259630241873
"140100-15",2015-08-12,25.0825441202042,2.92353240357057
"140100-15",2015-08-13,15.90254771973,4.9563067387324
"140100-15",2015-08-14,34.1761294504523,5.77272557276551
"140100-15",2015-08-15,32.606527498892,0.16305588613166
"140100-15",2015-08-16,29.4695308739589,4.80618101189833
"140100-15",2015-08-17,31.5487847041908,4.70310257848852
"140100-15",2015-08-18,26.4466640202595,9.74517888399198
"140100-15",2015-08-19,6.60210197412993,27.6165194977555
"140100-15",2015-08-20,16.4830035899019,5.5829035197447
"140100-15",2015-08-21,24.1340853848002,17.9596022919721
"140100-15",2015-08-22,28.9858593993544,8.38218123804493
"140100-15",2015-08-23,26.7480501257831,6.99752380250775
"140100-15",2015-08-24,30.7474756771145,4.71539825066246
"140100-15",2015-08-25,21.4112420633489,18.7260755212154
"140100-15",2015-08-26,30.8159605145268,0.981879395738234
"140100-15",2015-08-27,24.2334879278278,7.44575136389263
"140100-15",2015-08-28,28.243247208654,9.46977804502497
"140100-15",2015-08-29,32.0560409041171,0.150602475346197
"140100-15",2015-08-30,31.1215890480184,0.51406019814181
"140100-15",2015-08-31,23.3961023905116,1.50804383049523
"140120-15",2015-07-09,6.75740787675827,11.150531459568
"140120-15",2015-07-10,2.56611559735689,172.994413411953
"140120-15",2015-07-11,6.13665795580103,183.160456462429
"140120-15",2015-07-12,2.02406736029457,14.0810774552114
"140120-15",2015-07-13,1.55103650443687,26.5172236899923
"140120-15",2015-07-14,1.0609336593471,8.4581966803103
"140120-15",2015-07-15,1.30128090689318,4.82624736902737
"140120-15",2015-07-16,1.43181946629498,5.06426857707527
"140120-15",2015-07-17,1.86605347237109,18.937833251369
"140120-15",2015-07-18,1.44344456803209,3.16172681247266
"140120-15",2015-07-19,1.2153812777059,3.98484103118496
"140290-15",2015-07-01,33.3228015029679,0.303435775914847
"140290-15",2015-07-02,36.9478196375651,0.0311652445213348
"140290-15",2015-07-03,28.1208569243566,0.0776584630251571
"140290-15",2015-07-04,24.4247233245155,4.69232127664993
"140290-15",2015-07-05,4.60496340392299,28.9634841588845
"140290-15",2015-07-06,6.51497162330066,30.3159176031108
"140290-15",2015-07-07,26.5552065137712,0.247041327467002
"140290-15",2015-07-08,22.0783885809836,0.23049276317024
"140290-15",2015-07-09,38.5639219956717,0.023379111763104
"140290-15",2015-07-10,27.8743424092667,14.9422379449206
"140290-15",2015-07-11,36.1484989234597,0.0480689665215894
"140290-15",2015-07-12,33.285414162228,0.217734130232156
"140290-15",2015-07-13,28.2300200129272,2.53013287489142
"140290-15",2015-07-14,41.0933355523879,0.0216934121118849
"140290-15",2015-07-15,33.7855336538238,0.0865636344287014
"140290-15",2015-07-16,23.9568690230663,2.12359008032378
"140290-15",2015-07-17,35.0530054615075,0.0607084642469531
"140290-15",2015-07-18,35.817396583208,0.0429809894613687
"140290-15",2015-07-19,38.6602073101605,0.0828274766153569
"140290-15",2015-07-20,45.518015355529,0.0189368323122869
"140290-15",2015-07-21,34.6274451100938,0.114430147998003
"140290-15",2015-07-22,39.8450059341747,0.026973301682285
"140290-15",2015-07-23,39.9551188501206,0.369091598213714
"140290-15",2015-07-24,21.1151992585988,7.47215063254
"140290-15",2015-07-25,29.8751033353848,0.287806302684553
"140290-15",2015-07-26,31.1885893194094,1.27597868397666
"140290-15",2015-07-27,36.3840704054673,5.76840007951144
"140290-15",2015-07-28,23.2112020357831,0.826965831465981
"140290-15",2015-07-29,32.0565035817577,0.0531210687352922
"140290-15",2015-07-30,19.9742743843999,1.23069578552714
"140290-15",2015-07-31,33.5511727697267,0.281724473917186
"140290-15",2015-08-01,32.503852780274,0.0535119237835691
"140290-15",2015-08-02,25.2556859313447,0.108993887357238
"140290-15",2015-08-03,26.734134295658,0.276232136555908
"140290-15",2015-08-04,25.8074019094057,0.569484298446157
"140290-15",2015-08-05,16.4937135559573,13.012435988843
"140290-15",2015-08-06,16.6636950219262,1.92528963832481
"140290-15",2015-08-07,26.4957087140129,0.196259265863761
"140290-15",2015-08-08,31.2740524178761,0.0724134216190476
"140290-15",2015-08-09,22.369765631319,8.30948786481454
"140290-15",2015-08-10,30.1162188367177,0.226354903617358
"140290-15",2015-08-11,23.8298979165459,4.03390543549391
"140290-15",2015-08-12,18.7576947928572,8.24147736162616
"140290-15",2015-08-13,29.3359872272412,0.1437833356911
"140290-15",2015-08-14,31.9328882634804,0.117285345023496
"140290-15",2015-08-15,24.4831954941235,2.48912244835665
"140290-15",2015-08-16,34.6792499696561,0.075844236426596
"140290-15",2015-08-17,34.6355461192884,0.419304627408405
"140290-15",2015-08-18,41.0764807669914,0.0643067713912044
"140290-15",2015-08-19,25.0416177455101,3.36778724986224
"140290-15",2015-08-20,28.6777799701681,1.40579120145908
"140290-15",2015-08-21,35.6791936285302,0.0395513443049089
"140290-15",2015-08-22,33.374291321075,0.0445030465251441
"140290-15",2015-08-23,34.8139494787533,0.0535700479307152
"140290-15",2015-08-24,37.2620783220278,0.520805827031898
"140290-15",2015-08-25,31.4032321931476,6.23008233070948
"140290-15",2015-08-26,37.4796718312451,0.0329800633200393
"140290-15",2015-08-27,30.4713781537105,0.196846488578355
"140290-15",2015-08-28,29.6495992845455,0.82989701929931
"140290-15",2015-08-29,25.8573665463912,5.42398856463054
"140290-15",2015-08-30,46.0065578435907,0.0242825559147518
"140290-15",2015-08-31,28.8424114458985,11.4333394917088
"140300-15",2015-07-01,7.2231034159872,14.052853162153
"140300-15",2015-07-02,3.63909774359587,90.9448007330254
"140300-15",2015-07-03,2.04769000088104,116.778684215458
"140300-15",2015-07-04,9.3515865915956,12.2920170060081
"140300-15",2015-07-05,1.86920231303616,48.7062614865585
"140300-15",2015-07-06,5.99921229457867,18.431938605052
"140300-15",2015-07-07,6.96191731345355,26.2404878694239
"140300-15",2015-07-08,10.1835861857471,48.9668063959206
"140300-15",2015-07-09,6.52068958160015,60.7653460575284
"140300-15",2015-07-10,5.8684587608952,65.527526567943
"140300-15",2015-07-11,12.3849091109971,35.3698666790856
"140300-15",2015-07-12,8.63836702900796,31.0402550309607
"140300-15",2015-07-13,9.35571503737603,34.8435006369348
"140300-15",2015-07-14,8.52032352691061,40.1628016191895
"140300-15",2015-07-15,10.3005284706953,34.8283204503948
"140300-15",2015-07-16,2.35272074302953,40.2601716086075
"140300-15",2015-07-17,3.59708951339267,23.2283827379954
"140300-15",2015-07-18,6.35323386634127,16.1960749365769
"140300-15",2015-07-19,3.95238393724233,67.6193606164042
"140300-15",2015-07-20,5.91298819256575,70.4025820685346
"140300-15",2015-07-21,3.21412390410604,56.8491616575161
"140300-15",2015-07-22,4.56118373677968,54.7691220339035
"140300-15",2015-07-23,7.78083025090512,40.4764277461835
"140300-15",2015-07-24,14.3708356456033,32.1724167789046
"140300-15",2015-07-25,6.79260572133041,57.196838830735
"140300-15",2015-07-26,3.93763406160045,68.965242960935
"140300-15",2015-07-27,7.90542400992347,54.167974040091
"140300-15",2015-07-28,9.00108448085303,39.3275365832611
"140300-15",2015-07-29,13.8546078979891,12.0397032412455
"140300-15",2015-07-30,10.9557203940954,31.4374149206597
"140300-15",2015-07-31,3.92816713729111,31.1356717639704
"140300-15",2015-08-01,1.28337275246013,67.7336969686206
"140300-15",2015-08-02,3.63844045839837,22.3168174188959
"140300-15",2015-08-03,2.76544281466823,57.0752945459293
"140300-15",2015-08-04,2.50660100652804,69.9107696513745
"140300-15",2015-08-05,5.71275532950822,61.727698086883
"140300-15",2015-08-06,7.17438772737615,38.8687506137739
"140300-15",2015-08-07,11.9548551139924,58.288925452878
"140300-15",2015-08-08,4.95031977987109,42.2782178920906
"140300-15",2015-08-09,5.27285987804209,34.1980714338919
"140300-15",2015-08-10,8.78408490854378,12.5547974088147
"140300-15",2015-08-11,8.32324266742207,7.89608304007557
"140300-15",2015-08-12,3.92714840221627,15.3615058158826
"140300-15",2015-08-13,1.4300057591948,71.9939559257662
"140300-15",2015-08-14,1.41470113915597,74.8010649343452
"140300-15",2015-08-15,6.87191930265337,11.6750242331936
"140300-15",2015-08-16,9.6843866443443,35.3194797713987
"140300-15",2015-08-17,7.2497992991025,62.4920130459041
"140300-15",2015-08-18,15.8902091522949,4.76968986709899
"140300-15",2015-08-19,5.70680849478432,36.3336169256127
"140300-15",2015-08-20,1.65856337632164,49.905500721291
"140300-15",2015-08-21,6.52252997378458,27.9453570353778
"140300-15",2015-08-22,11.1233731941513,6.89308528001079
"140300-15",2015-08-23,7.17541290338077,4.76552698913783
"140300-15",2015-08-24,9.04435130302984,11.7290710847393
"140300-15",2015-08-25,4.93613350461026,43.4087163669592
"140300-15",2015-08-26,5.88251838469595,32.0605859924762
"140300-15",2015-08-27,5.58430237582484,29.0326813544196
"140300-15",2015-08-28,4.20310922309653,33.8045564540496
"140300-15",2015-08-29,7.17116260125641,49.9474065985425
"140300-15",2015-08-30,4.36289728537554,73.202388690533
"140300-15",2015-08-31,1.73737650184433,58.1224390063873
"140320-15",2015-07-01,1.20936805670969,28.4535849003497
"140320-15",2015-07-02,1.01804259908067,16.0969941051782
"140320-15",2015-07-03,1.48287888410832,32.9030254958084
"140320-15",2015-07-04,1.81225235052973,24.1314682175165
"140320-15",2015-07-05,3.51435264610416,55.032552954686
"140320-15",2015-07-06,5.68556619407518,271.864639753057
"140320-15",2015-07-07,2.27563971923626,36.3394248420184
"140320-15",2015-07-08,2.02586932791286,4.08427284503947
"140320-15",2015-07-09,1.59706865057171,7.76670154406588
"140320-15",2015-07-10,1.59863343340628,3.28752679750031
"140320-15",2015-07-11,1.47686745825571,2.43796697410316
"140320-15",2015-07-12,1.68295057993529,3.00245869558434
"140320-15",2015-07-13,1.86238824448839,2.17011455542445
"140320-15",2015-07-14,1.88520967902871,5.92171191294689
"140320-15",2015-07-15,4.89922891938626,11.4644879843422
"140320-15",2015-07-16,14.9208477805751,24.8951001149457
"140320-15",2015-07-17,9.00872421237557,34.8129358612482
"140320-15",2015-07-18,5.70669287563939,21.9929714495131
"140320-15",2015-07-19,13.1465550719627,2.83181881156103
"140320-15",2015-07-20,9.23493409331967,18.1982702541292
"140320-15",2015-07-21,18.409850763036,11.0934126442765
"140320-15",2015-07-22,19.1579472794336,8.1189508571001
"140320-15",2015-07-23,12.6262245349782,11.2035960303023
"140320-15",2015-07-24,12.7768326613357,10.7981698066326
"140320-15",2015-07-25,9.36745397041271,9.16665306137624
"140320-15",2015-07-26,19.7036188999031,2.79656295089717
"140320-15",2015-07-27,32.5178642946152,0.0809894890774766
"140320-15",2015-07-28,30.7148701394678,0.0412769812995477
"140320-15",2015-07-29,20.2282363691384,5.98284774719889
"140320-15",2015-07-30,22.7355373931029,3.9569609628731
"140320-15",2015-07-31,29.9739839484768,0.419282750872264
"140320-15",2015-08-01,28.2669770253068,3.74727559994439
"140320-15",2015-08-02,27.7529264565199,2.21527462479403
"140320-15",2015-08-03,28.3203100824656,0.929004496085219
"140320-15",2015-08-04,25.1668083160416,0.211525638109554
"140320-15",2015-08-05,17.120308477311,1.53164355996285
"140320-15",2015-08-06,19.9007496744412,27.6096391398615
"140320-15",2015-08-07,19.3081048925719,6.50917780731165
"140320-15",2015-08-08,24.8418508360978,5.03045117858978
"140320-15",2015-08-09,19.0868534411445,7.18462295178068
"140320-15",2015-08-10,17.1733975658951,10.7744169512638
"140320-15",2015-08-11,27.84897043131,1.15586309206997
"140320-15",2015-08-12,28.4050651764369,4.95526209046266
"140320-15",2015-08-13,28.8878283468875,4.45028589325011
"140320-15",2015-08-14,26.9038051775701,5.23316554759443
"140320-15",2015-08-15,31.6124368591204,0.0810795930772706
"140320-15",2015-08-16,29.4849941363595,8.76008471974765
"140320-15",2015-08-17,35.7273073630422,0.107604762508675
"140320-15",2015-08-18,29.3057181875601,0.0670526276957761
"140320-15",2015-08-19,30.6208354565446,0.108726096050012
"140320-15",2015-08-20,31.6347175833593,0.360477981393122
"140320-15",2015-08-21,25.0091095042224,6.80575471465385
"140320-15",2015-08-22,25.3132799939692,13.5675420605551
"140320-15",2015-08-23,28.3254564667017,13.8717179143419
"140320-15",2015-08-24,27.0213248185656,4.85164108048803
"140320-15",2015-08-25,24.8105674974946,2.33158429405405
"140320-15",2015-08-26,15.5337231862665,7.50318769197504
"140320-15",2015-08-27,13.7322691730651,7.39441676323841
"140320-15",2015-08-28,20.2857813618257,3.02692560904307
"140320-15",2015-08-29,17.9900382278454,14.5515072149386
"140320-15",2015-08-30,29.1346589847262,0.221184210906687
"140320-15",2015-08-31,26.3379785209544,0.200760532288635
"140340-15",2015-07-01,6.23766085467973,57.3222147904521
"140340-15",2015-07-02,2.71144438861403,35.2602823815864
"140340-15",2015-07-03,3.64670129993053,26.2088004257156
"140340-15",2015-07-04,3.22989458196618,43.0152469988431
"140340-15",2015-07-05,5.82441577001804,18.8713351490704
"140340-15",2015-07-06,11.1994996320748,42.5789109180194
"140340-15",2015-07-07,8.15317952670562,43.1618035330414
"140340-15",2015-07-08,3.40528090460681,32.5996420871047
"140340-15",2015-07-09,11.3463827195865,10.3070010103524
"140340-15",2015-07-10,11.8307535695468,20.0930478744961
"140340-15",2015-07-11,9.89154618595022,5.71429056963256
"140340-15",2015-07-12,11.4946374179238,10.7373563482223
"140340-15",2015-07-13,10.6347461647645,13.2242716143372
"140340-15",2015-07-14,6.03520086928278,4.05289785271531
"140340-15",2015-07-15,15.1926470353876,5.77306688093567
"140340-15",2015-07-16,11.8432065501127,26.2419221392862
"140340-15",2015-07-17,12.2992186951903,24.0763309190295
"140340-15",2015-07-18,13.2101267217723,32.9693855787217
"140340-15",2015-07-19,10.0182201229921,46.3584077400209
"140340-15",2015-07-20,9.19806431164221,5.19316370160726
"140340-15",2015-07-21,10.8935701523284,27.7161601103044
"140340-15",2015-07-22,9.42661179877571,41.8444666634863
"140340-15",2015-07-23,9.4194473951084,25.1607116732045
"140340-15",2015-07-24,7.12312566755218,89.8431590690272
"140340-15",2015-07-25,9.37376312955503,28.5811795318649
"140340-15",2015-07-26,9.30363869561309,14.6460248451387
"140340-15",2015-07-27,6.14898039024852,10.3800064272125
"140340-15",2015-07-28,10.9123074700461,6.71074027162101
"140340-15",2015-07-29,10.5027903392731,35.1997387559136
"140340-15",2015-07-30,9.42425940154587,47.8005179569626
"140340-15",2015-07-31,10.8306258587416,41.723810672994
"140340-15",2015-08-01,4.11684845597859,40.9672037474955
"140340-15",2015-08-02,9.59934469031677,36.7907595719796
"140340-15",2015-08-03,7.15719371422112,23.5297432569545
"140340-15",2015-08-04,13.3247026113326,16.6187592803319
"140340-15",2015-08-05,6.62631730048219,20.3048975988858
"140340-15",2015-08-06,12.5843132144513,8.44519026089942
"140340-15",2015-08-07,9.6828766800989,18.3664942416285
"140340-15",2015-08-08,18.448369909438,2.85288357938106
"140340-15",2015-08-09,11.6906952072497,10.478049828188
"140340-15",2015-08-10,9.66949512417753,19.2188597843066
"140340-15",2015-08-11,6.53041709393429,26.667381792999
"140340-15",2015-08-12,7.16708688447835,66.7077960226784
"140340-15",2015-08-13,3.41054416517134,72.1928657541481
"140340-15",2015-08-14,8.19988729372675,23.1112589470856
"140340-15",2015-08-15,14.917529229262,4.40841192905568
"140340-15",2015-08-16,9.46570634915517,35.9776006590497
"140340-15",2015-08-17,8.70915360828145,32.8035201384209
"140340-15",2015-08-18,10.2522762541333,25.1959269315783
"140340-15",2015-08-19,4.69117443265413,30.0914106783724
"140340-15",2015-08-20,11.966327723944,20.9668426045131
"140340-15",2015-08-21,15.7449482397459,28.5423904499221
"140340-15",2015-08-22,6.84865310826038,26.3773814027685
"140340-15",2015-08-23,9.37539767449191,23.0201894745226
"140340-15",2015-08-24,5.66577306596687,48.4070948170755
"140340-15",2015-08-25,9.13950583521623,15.1878671801478
"140340-15",2015-08-26,10.1606916393543,37.1336833807845
"140340-15",2015-08-27,7.42302395240489,35.8560834279056
